ID	StromalScore	ImmuneScore	ESTIMATEScore
TCGA-SW-A7EA-01A-12R-A354-31	-166.691220249358	892.304590367545	725.613370118187
TCGA-CD-5803-01A-11R-1602-13	1603.25649761053	2575.94449197676	4179.20098958729
TCGA-D7-8578-01A-21R-2343-13	881.918998060093	863.05979343816	1744.97879149825
TCGA-BR-8371-01A-11R-2343-13	599.106000248075	1365.4017673138	1964.50776756187
TCGA-IN-A7NT-01A-21R-A354-31	-295.812035733496	208.48936503009	-87.3226707034053
TCGA-VQ-AA6J-01A-11R-A414-31	45.6225066229594	1760.18526181172	1805.80776843468
TCGA-VQ-A91S-01A-11R-A414-31	-529.795012811163	1037.92667717593	508.13166436477
TCGA-CD-8524-01A-11R-2343-13	552.025921178777	938.91116619569	1490.93708737447
TCGA-CG-4476-01A-01R-1157-13	1242.49142856619	1790.8416613328	3033.333089899
TCGA-HU-A4GQ-01A-11R-A36D-31	207.694390386785	843.102474823367	1050.79686521015
TCGA-HU-A4HB-01A-12R-A251-31	-208.692651974335	2421.5086176127	2212.81596563836
TCGA-RD-A8N5-01A-12R-A36D-31	1385.50005504939	1683.78111416368	3069.28116921307
TCGA-VQ-A91Y-01A-11R-A414-31	949.296540257054	1684.23610530553	2633.53264556258
TCGA-BR-4257-01A-01R-1131-13	852.129426171407	1708.99915179905	2561.12857797045
TCGA-BR-8483-01A-31R-2402-13	-667.047007450381	-325.516962667624	-992.563970118005
TCGA-R5-A7O7-01A-11R-A33Y-31	-76.1832164848444	1000.8439539388	924.660737453951
TCGA-BR-8286-01A-12R-2343-13	309.451021761387	983.834529214832	1293.28555097622
TCGA-D7-5578-01A-01R-1602-13	454.791892359089	1467.50727754134	1922.29916990043
TCGA-FP-8099-01A-11R-2343-13	-14.6962308128622	620.660659863843	605.964429050981
TCGA-CG-5726-01A-11R-1602-13	-1182.66247378189	99.0966483874701	-1083.56582539442
TCGA-FP-7735-01A-11R-2055-13	-25.0556036757469	1220.73237819792	1195.67677452217
TCGA-BR-8296-01A-11R-2343-13	130.906466365746	1888.39717916747	2019.30364553321
TCGA-FP-A9TM-01A-11R-A39E-31	-980.584350980418	1516.08672781274	535.502376832327
TCGA-CG-4477-01A-01R-1157-13	516.275724525601	2046.19569719722	2562.47142172282
TCGA-VQ-A8PM-01A-21R-A414-31	259.962067443051	1639.90452805144	1899.8665954945
TCGA-VQ-A8DU-01A-11R-A36D-31	-263.342575175686	425.397951781251	162.055376605565
TCGA-IN-A6RR-01A-12R-A32D-31	-823.899255732632	458.715248359301	-365.184007373332
TCGA-VQ-A8PB-01A-11R-A39E-31	-236.798133070832	420.36377191478	183.565638843948
TCGA-BR-4201-01A-01R-1131-13	1433.89541920398	1753.53763637411	3187.43305557809
TCGA-HF-7131-01A-11R-2055-13	-230.320270319449	1157.36993168486	927.049661365411
TCGA-CD-8529-01A-11R-2343-13	1142.73545594073	2198.88973206343	3341.62518800415
TCGA-D7-8574-01A-13R-2343-13	1548.49918590095	2722.19986863579	4270.69905453674
TCGA-B7-A5TN-01A-21R-A31P-31	554.999260141077	604.184825882502	1159.18408602358
TCGA-BR-7957-01A-11R-2203-13	1307.95337368578	739.474715679923	2047.4280893657
TCGA-CG-5720-01A-11R-1602-13	480.830279585515	1691.48384943712	2172.31412902264
TCGA-CD-5800-01A-11R-1602-13	-654.456825623975	359.065622387481	-295.391203236494
TCGA-D7-A4YX-01A-11R-A251-31	-404.443276050827	1405.38163470317	1000.93835865234
TCGA-BR-8485-01A-11R-2402-13	364.917152151442	1142.65416052328	1507.57131267473
TCGA-BR-6566-01A-11R-1802-13	675.618391706131	1675.81072931973	2351.42912102586
TCGA-B7-A5TK-01A-12R-A36D-31	1018.97497584707	2414.60215912563	3433.57713497271
TCGA-BR-7197-01A-11R-2203-13	-335.164322901935	-253.561808915481	-588.726131817416
TCGA-VQ-AA69-01A-11R-A414-31	-985.350158031454	652.099564744039	-333.250593287415
TCGA-D7-6527-01A-11R-1802-13	-88.4631586291994	734.500322653623	646.037164024424
TCGA-VQ-AA68-01A-11R-A414-31	-964.017509865286	748.909369702808	-215.108140162478
TCGA-BR-4280-01A-01R-1131-13	-416.058993617752	1231.08669562095	815.027702003198
TCGA-CD-A4MH-01A-11R-A251-31	-259.960949858095	539.829625738148	279.868675880053
TCGA-CD-8527-01A-11R-2343-13	-424.287875634017	628.64754036028	204.359664726264
TCGA-EQ-8122-01A-11R-2343-13	148.765081623335	261.243913188171	410.008994811506
TCGA-BR-8687-01A-11R-2402-13	-109.060979527935	185.732203476984	76.6712239490488
TCGA-VQ-AA6G-01A-11R-A414-31	-841.781871596884	189.851983569357	-651.929888027528
TCGA-CD-A4MG-01A-11R-A251-31	481.461621491632	1177.35035068519	1658.81197217682
TCGA-B7-A5TJ-01A-11R-A31P-31	-467.635734392809	144.766309143992	-322.869425248817
TCGA-CD-A489-01A-11R-A24K-31	782.400405621195	1307.05605097169	2089.45645659288
TCGA-BR-8680-01A-11R-2402-13	-1059.95759288466	-660.426083259188	-1720.38367614385
TCGA-D7-8576-01A-11R-2343-13	-22.4960296169826	635.465066596354	612.969036979371
TCGA-BR-6710-01A-11R-1884-13	-338.180568936748	577.613075450883	239.432506514135
TCGA-BR-8284-01A-11R-2343-13	996.568941019501	1999.17024767598	2995.73918869548
TCGA-CG-5723-01A-11R-1602-13	237.400016106706	1956.38872354753	2193.78873965424
TCGA-BR-8590-01A-11R-2402-13	1160.15411054511	1610.5282389807	2770.68234952581
TCGA-HU-A4GX-01A-12R-A251-31	-514.411066496225	1590.16995641184	1075.75888991562
TCGA-CG-4465-01A-01R-1157-13	685.503102135284	1453.72510526782	2139.2282074031
TCGA-BR-8677-01A-11R-2402-13	1137.56600882578	1672.23743834978	2809.80344717556
TCGA-BR-8365-01A-21R-2343-13	1345.52269801515	1369.08301347788	2714.60571149304
TCGA-CG-5725-01A-11R-1602-13	-920.534761343159	-405.372281552723	-1325.90704289588
TCGA-D7-8575-01A-11R-2343-13	-214.190422968564	1423.32034592182	1209.12992295326
TCGA-BR-A4QL-01A-31R-A251-31	-780.839066151824	562.003527550487	-218.835538601337
TCGA-HU-A4H2-01A-11R-A251-31	-480.917585618048	892.772587883115	411.855002265067
TCGA-BR-8060-01A-11R-2343-13	857.603134094022	1250.55821963046	2108.16135372448
TCGA-VQ-A91V-01A-11R-A414-31	-1326.52485365626	-51.3010829859887	-1377.82593664225
TCGA-BR-7958-01A-21R-2343-13	761.093613860629	2483.81679686717	3244.9104107278
TCGA-CD-A48A-01A-12R-A36D-31	-398.928648775266	645.059736898581	246.131088123315
TCGA-BR-4369-01A-01R-1157-13	330.394732020318	1136.78703575915	1467.18176777947
TCGA-FP-7998-01A-11R-2203-13	1277.14419800454	2855.3000969614	4132.44429496594
TCGA-HF-7132-01A-11R-2055-13	364.094327665391	1882.96581919685	2247.06014686224
TCGA-HU-8604-01A-11R-2402-13	632.46709631829	2295.26292406312	2927.73002038141
TCGA-BR-6801-01A-11R-1884-13	200.712776415353	309.410612906604	510.123389321956
